data;symbol;interval;estimator;imbalance_method;stop_loss;regression_times;times_regression_profit_and_loss;profit_and_loss_value;start_value;final_value;numeric_features;regression_features;train_size;use-all-data-to-train;start_train_date;start_test_date;fold;no-tune;score;model_name;arguments
2023-10-18 14:35:30;BCHUSDT;30m;knn;instancehardnessthreshold;1.0;0;48;-48.93;100.0;51.07;rsi;;0.7;False;2010-01-01;2023-01-01 00:30:00;3;True;[CAI_1.0=0.34][ESTAVEL=0.28][SOBE_1.0=0.38];<< NOT SAVED >>;['-batch-training', '-calc-rsi', '-normalize', '-no-tune', '-n-jobs=20', '-symbol-list=BTCUSDT,ETHUSDT,BNBUSDT,XRPUSDT,ADAUSDT,DOGEUSDT,SOLUSDT,TRXUSDT,DOTUSDT,MATICUSDT,LTCUSDT,BCHUSDT,AVAXUSDT,XLMUSDT,LINKUSDT,XMRUSDT,UNIUSDT,ATOMUSDT', '-interval-list=30m', '-estimator-list=knn', '-stop-loss-list=1.0', '-numeric-features=quote_asset_volume', '-regression-PnL-list=48', '-regression-times-list=0', '-start-train-date=2010-01-01', '-start-test-date=2023-01-01']
2023-10-18 14:35:41;BCHUSDT;30m;knn;repeatededitednearestneighbours;1.0;0;48;45.48;100.0;145.48;rsi;;0.7;False;2010-01-01;2023-01-01 00:30:00;3;True;[CAI_1.0=0.46][ESTAVEL=0.07][SOBE_1.0=0.49];<< NOT SAVED >>;['-batch-training', '-calc-rsi', '-normalize', '-no-tune', '-n-jobs=20', '-symbol-list=BTCUSDT,ETHUSDT,BNBUSDT,XRPUSDT,ADAUSDT,DOGEUSDT,SOLUSDT,TRXUSDT,DOTUSDT,MATICUSDT,LTCUSDT,BCHUSDT,AVAXUSDT,XLMUSDT,LINKUSDT,XMRUSDT,UNIUSDT,ATOMUSDT', '-interval-list=30m', '-estimator-list=knn', '-stop-loss-list=1.0', '-numeric-features=quote_asset_volume', '-regression-PnL-list=48', '-regression-times-list=0', '-start-train-date=2010-01-01', '-start-test-date=2023-01-01']
2023-10-18 14:47:32;BCHUSDT;30m;knn;repeatededitednearestneighbours;1.0;0;48;124.59;100.0;224.59;quote_asset_volume,rsi,ema_48p,ema_200p;;0.7;False;2010-01-01;2023-01-01 00:30:00;3;True;[CAI_1.0=0.40][ESTAVEL=0.15][SOBE_1.0=0.47];<< NOT SAVED >>;['-batch-training', '-calc-rsi', '-normalize', '-no-tune', '-n-jobs=20', '-symbol-list=BTCUSDT,ETHUSDT,BNBUSDT,XRPUSDT,ADAUSDT,DOGEUSDT,SOLUSDT,TRXUSDT,DOTUSDT,MATICUSDT,LTCUSDT,BCHUSDT,AVAXUSDT,XLMUSDT,LINKUSDT,XMRUSDT,UNIUSDT,ATOMUSDT', '-interval-list=30m', '-estimator-list=knn', '-stop-loss-list=1.0', '-numeric-features=quote_asset_volume', '-regression-PnL-list=48', '-regression-times-list=0', '-start-train-date=2010-01-01', '-start-test-date=2023-01-01']
2023-10-18 14:36:19;BCHUSDT;30m;knn;instancehardnessthreshold;1.0;0;48;139.49;100.0;239.49;ema_48p;;0.7;False;2010-01-01;2023-01-01 00:30:00;3;True;[CAI_1.0=0.33][ESTAVEL=0.19][SOBE_1.0=0.42];<< NOT SAVED >>;['-batch-training', '-calc-rsi', '-normalize', '-no-tune', '-n-jobs=20', '-symbol-list=BTCUSDT,ETHUSDT,BNBUSDT,XRPUSDT,ADAUSDT,DOGEUSDT,SOLUSDT,TRXUSDT,DOTUSDT,MATICUSDT,LTCUSDT,BCHUSDT,AVAXUSDT,XLMUSDT,LINKUSDT,XMRUSDT,UNIUSDT,ATOMUSDT', '-interval-list=30m', '-estimator-list=knn', '-stop-loss-list=1.0', '-numeric-features=quote_asset_volume', '-regression-PnL-list=48', '-regression-times-list=0', '-start-train-date=2010-01-01', '-start-test-date=2023-01-01']
2023-10-18 14:47:41;BCHUSDT;30m;knn;allknn;1.0;0;48;189.83;100.0;289.83;quote_asset_volume,rsi,ema_48p,ema_200p;;0.7;False;2010-01-01;2023-01-01 00:30:00;3;True;[CAI_1.0=0.41][ESTAVEL=0.06][SOBE_1.0=0.55];<< NOT SAVED >>;['-batch-training', '-calc-rsi', '-normalize', '-no-tune', '-n-jobs=20', '-symbol-list=BTCUSDT,ETHUSDT,BNBUSDT,XRPUSDT,ADAUSDT,DOGEUSDT,SOLUSDT,TRXUSDT,DOTUSDT,MATICUSDT,LTCUSDT,BCHUSDT,AVAXUSDT,XLMUSDT,LINKUSDT,XMRUSDT,UNIUSDT,ATOMUSDT', '-interval-list=30m', '-estimator-list=knn', '-stop-loss-list=1.0', '-numeric-features=quote_asset_volume', '-regression-PnL-list=48', '-regression-times-list=0', '-start-train-date=2010-01-01', '-start-test-date=2023-01-01']
2023-10-18 14:43:49;BCHUSDT;30m;knn;allknn;1.0;0;48;271.36;100.0;371.36;quote_asset_volume,rsi,ema_48p;;0.7;False;2010-01-01;2023-01-01 00:30:00;3;True;[CAI_1.0=0.42][ESTAVEL=0.05][SOBE_1.0=0.55];<< NOT SAVED >>;['-batch-training', '-calc-rsi', '-normalize', '-no-tune', '-n-jobs=20', '-symbol-list=BTCUSDT,ETHUSDT,BNBUSDT,XRPUSDT,ADAUSDT,DOGEUSDT,SOLUSDT,TRXUSDT,DOTUSDT,MATICUSDT,LTCUSDT,BCHUSDT,AVAXUSDT,XLMUSDT,LINKUSDT,XMRUSDT,UNIUSDT,ATOMUSDT', '-interval-list=30m', '-estimator-list=knn', '-stop-loss-list=1.0', '-numeric-features=quote_asset_volume', '-regression-PnL-list=48', '-regression-times-list=0', '-start-train-date=2010-01-01', '-start-test-date=2023-01-01']
2023-10-18 14:37:07;BCHUSDT;30m;knn;instancehardnessthreshold;1.0;0;48;378.14;100.0;478.14;ema_200p;;0.7;False;2010-01-01;2023-01-01 00:30:00;3;True;[CAI_1.0=0.35][ESTAVEL=0.16][SOBE_1.0=0.41];<< NOT SAVED >>;['-batch-training', '-calc-rsi', '-normalize', '-no-tune', '-n-jobs=20', '-symbol-list=BTCUSDT,ETHUSDT,BNBUSDT,XRPUSDT,ADAUSDT,DOGEUSDT,SOLUSDT,TRXUSDT,DOTUSDT,MATICUSDT,LTCUSDT,BCHUSDT,AVAXUSDT,XLMUSDT,LINKUSDT,XMRUSDT,UNIUSDT,ATOMUSDT', '-interval-list=30m', '-estimator-list=knn', '-stop-loss-list=1.0', '-numeric-features=quote_asset_volume', '-regression-PnL-list=48', '-regression-times-list=0', '-start-train-date=2010-01-01', '-start-test-date=2023-01-01']
2023-10-18 14:44:47;BCHUSDT;30m;knn;allknn;1.0;0;48;403.28;100.0;503.28;quote_asset_volume,rsi,ema_200p;;0.7;False;2010-01-01;2023-01-01 00:30:00;3;True;[CAI_1.0=0.41][ESTAVEL=0.05][SOBE_1.0=0.56];<< NOT SAVED >>;['-batch-training', '-calc-rsi', '-normalize', '-no-tune', '-n-jobs=20', '-symbol-list=BTCUSDT,ETHUSDT,BNBUSDT,XRPUSDT,ADAUSDT,DOGEUSDT,SOLUSDT,TRXUSDT,DOTUSDT,MATICUSDT,LTCUSDT,BCHUSDT,AVAXUSDT,XLMUSDT,LINKUSDT,XMRUSDT,UNIUSDT,ATOMUSDT', '-interval-list=30m', '-estimator-list=knn', '-stop-loss-list=1.0', '-numeric-features=quote_asset_volume', '-regression-PnL-list=48', '-regression-times-list=0', '-start-train-date=2010-01-01', '-start-test-date=2023-01-01']
2023-10-18 14:46:42;BCHUSDT;30m;knn;allknn;1.0;0;48;464.61;100.0;564.61;rsi,ema_48p,ema_200p;;0.7;False;2010-01-01;2023-01-01 00:30:00;3;True;[CAI_1.0=0.49][ESTAVEL=0.02][SOBE_1.0=0.50];<< NOT SAVED >>;['-batch-training', '-calc-rsi', '-normalize', '-no-tune', '-n-jobs=20', '-symbol-list=BTCUSDT,ETHUSDT,BNBUSDT,XRPUSDT,ADAUSDT,DOGEUSDT,SOLUSDT,TRXUSDT,DOTUSDT,MATICUSDT,LTCUSDT,BCHUSDT,AVAXUSDT,XLMUSDT,LINKUSDT,XMRUSDT,UNIUSDT,ATOMUSDT', '-interval-list=30m', '-estimator-list=knn', '-stop-loss-list=1.0', '-numeric-features=quote_asset_volume', '-regression-PnL-list=48', '-regression-times-list=0', '-start-train-date=2010-01-01', '-start-test-date=2023-01-01']
2023-10-18 14:35:50;BCHUSDT;30m;knn;allknn;1.0;0;48;485.0;100.0;585.0;rsi;;0.7;False;2010-01-01;2023-01-01 00:30:00;3;True;[CAI_1.0=0.48][ESTAVEL=0.05][SOBE_1.0=0.51];<< NOT SAVED >>;['-batch-training', '-calc-rsi', '-normalize', '-no-tune', '-n-jobs=20', '-symbol-list=BTCUSDT,ETHUSDT,BNBUSDT,XRPUSDT,ADAUSDT,DOGEUSDT,SOLUSDT,TRXUSDT,DOTUSDT,MATICUSDT,LTCUSDT,BCHUSDT,AVAXUSDT,XLMUSDT,LINKUSDT,XMRUSDT,UNIUSDT,ATOMUSDT', '-interval-list=30m', '-estimator-list=knn', '-stop-loss-list=1.0', '-numeric-features=quote_asset_volume', '-regression-PnL-list=48', '-regression-times-list=0', '-start-train-date=2010-01-01', '-start-test-date=2023-01-01']
